shang1,shang2,shang3,shang4,shang5,shang6,wordnet1,wordnet2,wordnet3,wordnet4,wordnet5,wordnet6,word1,word2,square,SCS,SCQ1,SCQ2,SCQ3,SCQ4,SCQ5,idf1,idf2,idf3,idf4,ICTF1,ICTF2,ICTF3,ICTF4,a11,a12,a13,PMI1,PMI2,PMI3,PMI4,PMI5,var1,var2,var3,var4,var5,reporter1,reporter2,reporter3,comple1,comple2,comple3,comple4,comple5,read1,read2,read3,read4,read5,read6,read7,read8,cixing1,ci2,ci3,len1,len2,len3,len4,len5,len6,len7,len8,net1,net2,net3,net4,net5,net6,net7,net8,net9,selectrao1,selectrao2,selectrao3,selectrao4,selectrao5,selectrao6,selectrao7,selectrao8,selectrao9,daima200,daima201,daima202,daima203,daima204,daima205,daima206,daima207,daima208,daima209,daima2010,daima2011,daima2012,daima2013,daima2014,daima2015,daima2016,daima2017,daima2018,daima2019,daima2020,daima2021,daima2022,daima2023,daima150,daima151,daima152,daima153,daima154,daima155,daima156,daima157,daima158,daima159,daima1510,daima1511,daima1512,daima1513,daima1514,daima1515,daima1516,daima1517,daima1518,daima1519,daima1520,daima1521,daima1522,daima1523,daima100,daima101,daima102,daima103,daima104,daima105,daima106,daima107,daima108,daima109,daima1010,daima1011,daima1012,daima1013,daima1014,daima1015,daima1016,daima1017,daima1018,daima1019,daima1020,daima1021,daima1022,daima1023,daima50,daima51,daima52,daima53,daima54,daima55,daima56,daima57,daima58,daima59,daima510,daima511,daima512,daima513,daima514,daima515,daima516,daima517,daima518,daima519,daima520,daima521,daima522,daima523,fixcount201,fixcount202,fixcount203,fixcount205,fixcount206,fixcount151,fixcount152,fixcount153,fixcount155,fixcount156,fixcount101,fixcount102,fixcount103,fixcount105,fixcount106,fixcount51,fixcount52,fixcount53,fixcount55,fixcount56,fixfile201,fixfile202,fixfile203,fixfile204,fixfile205,fixfile206,fixfile151,fixfile152,fixfile153,fixfile154,fixfile155,fixfile156,fixfile101,fixfile102,fixfile103,fixfile104,fixfile105,fixfile106,fixfile51,fixfile52,fixfile53,fixfile54,fixfile55,fixfile56,subsquery1,subsquery2,subsquery3,rank1,WIG,kl150,kl151,kl152,kl153,kl154,kl155,kl156,kl157,kl158,kl159,kl1510,kl1511,kl100,kl101,kl102,kl103,kl104,kl105,kl106,kl107,kl108,kl109,kl1010,kl1011,kl50,kl51,kl52,kl53,kl54,kl55,kl56,kl57,kl58,kl59,kl510,kl511,NCQ,CT,fixfile1,fixfile2,fixfile3,fixfile4,fixfile5,idfnew,scqnew,sac,dev1,dev2,dev3,dev4,dev5,time1,hang1,hang2,hang3,hang4,hang5,RS,class20,class1,class5,class10,class15
-17.95753961,0,-95.79066613,811.7543805,28.4913036,-3.681489179,2.333333333,4,7.805555556,2.793842436,12,0,76,31,0.813040257,11.6670508,414290.5202,5.68E+07,7536.656945,29305.90634,0,4.716046786,2.1716461,7.613078035,0,5.526091043,2.350763927,7.613078035,-1.69629286,31.41007259,0.848920881,2.501662557,0.653512887,4.686338633,-1.462401489,0.770005301,0.592908164,0.055242803,0.433409506,0,0.110737091,0.012262703,75,17,0.653333333,0,0,1,0,0,50.17445887,-7.3268,27.0339,27.2866,19.1245155,41.0622,103.2813853,26.66666667,3,9,1,805,7,107,4.278496099,3,18.30552887,32,2,0,0,0,0,0,0,0,0,0,7,0.325952467,0.045011299,0.00836336,0.306837837,0.090809,0.25521791,0.23720817,0.2227352,1.7,1.144552314,1.31,2.5,5,1,173.2,261.7073939,68490.76,51.5,969,9,45.45,77.69264766,6036.1475,8,285,0,2.9,3.330165161,11.09,1,11,0,1.666666667,1.135292424,1.288888889,1,5,1,186.8666667,292.5622137,85592.64889,857,969,9,49.33333333,86.03539323,7402.088889,285,285,1,2.666666667,3.279566367,10.75555556,0,11,0,1.8,1.2489996,1.56,2.5,5,1,218.9,349.0018481,121802.29,509.5,969,9,59.3,101.9588643,10395.61,123,285,1,2.2,2.785677655,7.76,6,10,0,1.2,0.4,0.16,1,2,1,46.8,36.01888394,1297.36,30,114,9,9.2,11.16064514,124.56,1,31,1,1.8,0.979795897,0.96,0,3,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5.778947368,0.896530709,0.803767313,5,10,5,5.723809524,0.833754995,0.695147392,7,10,5,5.755555556,0.671831843,0.451358025,5,7,5,5.7,0.640312424,0.41,6.5,7,5,0.299065421,0.567251996,0.321774827,0,-15.72401215,0,3,8,11,-0.245432496,-0.253530375,-0.101402335,-0.189549558,-1.42347914,-1.222103506,-1.23289986,-1.266888857,1,4,5,8,-0.297784528,-0.572787545,-0.411959376,-0.157619305,-2.884099305,-2.667686403,-2.72310026,-2.755703777,1,3,5,6,-0.246206896,-0.44577533,-0.263990934,-0.130082197,-2.279863179,-2.08003372,-2.135276988,-2.167353749,0.003532886,0,0.072477931,0.166937329,0.027868072,0.011176128,1.000000238,2.744553331,3871.874021,0.15568051,1.083333333,2,0,0.493006649,0.243055556,100000,72693.41667,336020,0,88712.19242,7.87E+09,0.989651,0,0,0,0,0
-10.59955268,0,-152.7435057,543.0836297,23.30415477,-3.764759509,1.247863248,0,5.776170648,2.403366524,16,0,253,74,0.741316493,31.01474896,786647.2895,1.31E+07,3613.650497,29573.11964,0,9.817559232,3.133298459,8.322880022,0,8.440429508,2.90524173,8.322880022,-1.683164119,120.7922098,1.49126185,5.308747915,0.872264172,8.322880022,-1.656734891,1.22225443,1.493905891,0.022210384,0.43445404,0,0.060643236,0.003677602,78,20,0.641025641,0,0,1,0,0,77.09127976,-175.6267,56.305,38.081,24.44761059,60.3156,117.5238095,32,7,30,2,2143,6,327,3.596130037,4,12.93215124,22,1,0,0,0,0,0,0,0,0,0,12,0.486386233,0.002423805,5.27E-04,0.520847456,-0.39326915,-0.0287197,-0.1307515,-0.15334725,1,0,0,1,1,1,386.2,436.8154759,190807.76,52,1670,13,29.95,33.40430361,1115.8475,6.5,115,2,9.8,11.00727032,121.16,0.5,43,0,1,0,0,1,1,1,323.9333333,439.2834266,192969.9289,347,1670,13,27.06666667,35.5405246,1263.128889,115,115,2,9.066666667,11.49763261,132.1955556,0,43,0,1,0,0,1,1,1,210.4,166.267375,27644.84,203.5,620,31,23.5,32.40138886,1049.85,11,115,5,9.7,12.72831489,162.01,30,43,0,1,0,0,1,1,1,239.8,197.6971421,39084.16,52,620,52,14.6,14.23516772,202.64,8,43,6,13.4,15.98249042,255.44,1,43,0,5,3.802832952,14.46153846,12,1,6,3.898717738,15.2,12,1,7,4,16,12,1,6,5,25,11,1,5.989473684,2.064714772,4.263047091,5,13,5,5.914285714,2.019496805,4.078367347,10.5,13,5,6.2,2.481934729,6.16,5,13,5,7.4,3.666060556,13.44,9,13,5,0.189602446,0.399711855,0.159769567,99,-37.33873357,0,0,2,7,-0.420207711,-0.198967573,-0.082012299,-0.401702031,-1.176014781,-0.729817927,-0.743039966,-0.940761507,3,5,5,6,-0.290654178,-0.143362575,-0.051120839,-0.196809307,-0.659488082,-0.30729866,-0.457783341,-0.500803053,3,4,5,5,-0.277602947,-0.242604015,-0.110585147,-0.210870042,-0.835506558,-0.578241706,-0.613824666,-0.73051399,0.002848549,0,0.048549362,0.110363163,0.012180028,0.033408249,1.000000358,3.549402055,2405.649203,-0.036673923,19.55,70,0,21.58813331,466.0475,100000,296473.15,634952,0,186424.9381,3.48E+10,0.985856,0,0,0,0,0
-38.45737924,0,-97.27158701,1100.308344,33.17089604,0,4.666666667,1,16.22222222,4.027681991,12,0,25,2,0.452595662,21.3067309,75434.64199,3.93E+07,6271.306325,29504.7653,0,3.820188908,1.954530355,6.933179331,0,5.147047262,2.268710484,6.71003578,-1.686119083,13.73797055,1.248906413,2.305820536,1.136594804,3.483191785,-0.054310916,0.951509472,0.905370275,0.104003339,0.434240408,0,0.140171195,0.019647964,9,9,1,0,0,1,0,0,31.10933333,37.08,19.2667,21.5556,13.95445115,21.0984,82.77777778,17,2,0,0,141,5,27,0.831479419,4,0.691358025,6,3,0,0,0,0,0,0,0,0,0,10,0.364999705,-0.040818864,-0.016756942,0.391365751,-0.88993,-0.13061298,-0.126551905,-0.29882498,2.2,1.4,1.96,2.5,4,1,84.2,157.5844535,24832.86,28.5,731,8,18.9,53.7353701,2887.49,0.5,243,0,0.45,1.023474475,1.0475,1,4,0,2.133333333,1.407914139,1.982222222,1,4,1,103.4666667,177.6036286,31543.04889,10,731,9,24.46666667,61.03427088,3725.182222,2,243,0,0.6,1.143095213,1.306666667,0,4,0,1.5,1.024695077,1.05,1,4,1,136,209.8528056,44038.2,390,731,9,36.3,71.88609045,5167.61,124.5,243,1,0.7,1.268857754,1.61,0,4,0,1.4,0.8,0.64,3,3,1,213.2,272.3552092,74177.36,40,731,9,67.2,91.62183146,8394.56,7,243,2,0.6,0.8,0.64,1,2,0,10,0,0,10,10,10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,5.847368421,0.941928828,0.887229917,5,11,5,5.819047619,1.049089877,1.100589569,7,11,5,5.844444444,1.315810786,1.731358025,5.5,11,5,7.3,2.002498439,4.01,8,11,6,1.481481481,1.595604387,2.545953361,0,-7.806633833,2,3,8,10,-0.042735923,-0.125840154,-0.035418767,-0.075123951,-0.370789528,-0.314755768,-0.29672426,-0.444611579,2,3,6,10,0.016117732,-0.168946834,-0.054834241,0.119509004,-0.388804197,-0.316923112,-0.507053927,-0.514051095,2,3,6,9,0.018878786,-0.218618884,-0.081815302,0.154099695,-0.533907294,-0.508701503,-0.687514007,-0.670367271,0.005296981,0,0.056751744,0.136195258,0.018549148,0.015084182,1.000000238,3.749609355,2793.875629,-0.009012393,2.65,27,0,5.712048669,32.6275,100000,54802.7,86236,0,37188.6224,1.38E+09,0.991164,1,0,1,1,1
-21.55756452,0,-130.2715012,1005.117733,31.7035918,-8.511964234,3.14,2,13.8004,3.714888962,16,0,85,16,0.815115707,11.59909394,369847.2302,3.05E+07,5525.524681,29389.99682,0,5.851429596,2.418972839,8.309430742,0,7.002110208,2.646150073,8.309430742,-1.693540089,35.4712562,0.844553719,2.497824361,0.62514465,4.90823336,-1.584006475,0.790226572,0.624458035,0.058913441,0.433610547,0,0.103040638,0.010617373,24,18,0.75,0,0,1,0,0,29.2913245,28.2721,16.8185,16.5833,13.09950494,27.7522,66.62384106,11,9,14,4,625,6,101,3.23872873,8,10.48936379,19,2,0,0,0,0,0,0,0,0,0,10,0.364022504,0.069805151,0.014223194,0.313757394,0.1683875,0.12088165,0.20999898,0.205593465,1.25,0.698212002,0.4875,1,4,1,177.95,234.1748225,54837.8475,81.5,857,9,44.65,78.63922367,6184.1275,2.5,285,0,1.55,2.747271374,7.5475,0.5,10,0,1,0,0,1,1,1,198.2,249.5286757,62264.56,231,857,9,54,88.04317123,7751.6,65,285,0,0.533333333,0.618241233,0.382222222,0,2,0,1,0,0,1,1,1,253.8,288.891606,83458.36,55,857,9,75.1,100.9905441,10199.09,11.5,285,0,0.4,0.663324958,0.44,1,2,0,1,0,0,1,1,1,435,307.4462555,94523.2,347,857,101,135.6,111.5340307,12439.84,115,285,14,0,0,0,0,0,0,13,3,9,16,10,10,0,0,10,10,10,0,0,10,10,10,0,0,10,10,6.568421053,1.437487806,2.066371191,5.5,10,5,7.038095238,1.772401167,3.141405896,7.5,10,5,6.888888889,1.888235181,3.565432099,5.5,10,5,8.4,1.959591794,3.84,10,10,6,0.326732673,0.913148301,0.83383982,0,-19.66978463,1,5,10,12,-0.348860326,-0.183388414,-0.048837359,-0.303845905,-0.826366872,-0.302518979,-0.525275394,-0.598409012,3,6,7,9,-0.314075803,-0.19634181,-0.054830214,-0.22363054,-0.804326385,-0.322758093,-0.56574966,-0.633645132,3,5,7,7,-0.264706187,-0.232755654,-0.073474635,-0.176056392,-0.693327874,-0.153022602,-0.507742271,-0.654281199,0.003238046,0,0.065298035,0.140508936,0.019742761,0.01716753,1.000000238,3.287623455,3661.853765,0.093365586,4.6,34,1,8.907300377,79.34,1.78E+07,35092.7,86347,67,34528.15426,1.19E+09,0.990443,0,0,0,0,0
-25.34876268,0,-86.18195857,1151.046216,33.92707203,-4.571013526,1.5,0,10.85,3.293933818,11,0,15,3,0.452071586,8.315487815,167498.7936,1.55E+08,12433.66002,34375.62825,0,4.009147303,2.00228552,6.704169227,0,5.599430353,2.36631155,4.817099578,-1.721478689,7.470064919,0.830007213,2.144894773,0.809170827,2.295235139,-0.102660134,0.659028114,0.434318056,0.018428002,0.038970771,0,0.012677815,1.61E-04,0,0,0,0,0,0,0,0,16.05611111,57.23,11.9844,20.4296,16.96424004,13.0843,54.77777778,7.5,0,1,4,115,6,18,2.710860644,4.5,7.348765432,12,4,0,0,0,0,0,0,0,0,0,8,0.427596836,0.074353376,0.017345869,0.35870797,-0.450345,-0.1720367,-0.18969454,-0.25211707,1.35,0.90967027,0.8275,1,4,1,195.85,150.35567,22606.8275,127,483,27,25.9,16.38871563,268.59,13.5,66,5,7.9,7.809609465,60.99,7,25,0,1.4,1.019803903,1.04,1,4,1,204.8666667,151.0619593,22819.71556,91,483,27,23.66666667,15.65318569,245.0222222,10,66,5,8.466666667,8.365537772,69.98222222,1,25,0,1.6,1.2,1.44,2.5,4,1,187.3,132.0076134,17426.01,97.5,483,42,19.4,8.935323161,79.84,16.5,35,6,7,6.92820323,48,5,21,1,1.6,1.2,1.44,1,4,1,162.6,60.34765944,3641.84,140,237,101,20,7.375635566,54.4,12,26,10,9.2,7.858753082,61.76,21,21,1,2,1.858640755,3.454545455,7,1,2,1.224744871,1.5,4,1,2,1.414213562,2,4,1,3,0.816496581,0.666666667,4,2,6.605263158,2.625176422,6.891551247,5,13,5,6.485714286,2.640758498,6.973605442,11,13,5,6.688888889,2.787449828,7.769876543,5,13,5,8,2.449489743,6,10,10,5,1.111111111,1.822357719,3.320987654,0,-11.57952467,1,4,7,9,-0.787642629,-0.072344969,-0.018815163,-0.771452427,-1.104712844,-0.280906528,-0.328528881,-0.343332976,2,4,5,6,-0.553848641,-0.076758747,-0.020301876,-0.541689724,-0.776990056,-0.16571179,-0.235350072,-0.264317542,3,3,3,4,-0.655960344,-0.239173171,-0.102103943,-0.551825255,-1.416079283,-0.689763993,-0.843227446,-0.930213898,0.004015755,0,0.061395541,0.150088328,0.022526506,0.02931537,1.000000238,3.105093177,9305.488531,-0.009801895,0,0,0,0,0,100000,0,0,0,0,0,0.991796,0,0,0,0,0
-12.5219266,0,-146.9291405,603.5573702,24.56740463,-18.22588675,2.860759494,15,17.46162474,4.178710894,21,0,88,50,0.784562775,6.457139018,393944.9209,2.24E+07,4730.251207,24839.21035,0,6.718191697,2.591947472,8.317277766,0,5.083703193,2.254706897,8.317277766,-1.135459614,62.6346238,1.159900441,5.276143792,0.903108899,7.218665478,-3.020293811,1.035694444,1.072662981,0.040953844,1.118809613,0,0.149928132,0.022478445,0,0,0,0,0,1,0,0,48.53355828,-0.9709,33.6416,38.735,22.36491673,20.3644,107.2668712,21,5,18,2,636,4,138,2.849954952,4.5,8.122243226,15,1,0,0,0,0,0,0,0,0,0,14,0.46646763,0.007479178,0.001002114,0.475798942,0.0261554,0.12404073,0.05760336,0.05422068,2.05,3.721222917,13.8475,1,18,1,519.35,450.7643814,203188.5275,1199.5,1752,47,35.65,36.78895894,1353.4275,67,134,2,11.5,15.08807476,227.65,34.5,56,0,2.333333333,4.253103442,18.08888889,1,18,1,568.2,488.873426,238997.2267,127,1752,56,34,35.89986072,1288.8,19,134,2,13.06666667,16.85018958,283.9288889,0,56,0,1.3,0.9,0.81,1,4,1,381,248.5505985,61777.4,111,812,56,23.3,11.03675677,121.81,13.5,47,9,7.1,8.018104514,64.29,0,21,0,1.6,1.2,1.44,1,4,1,447,285.0782349,81269.6,399,812,56,24.2,13.28758819,176.56,31,47,11,7,7.848566748,61.6,18,18,0,1,1.08012345,1.166666667,3,1,1,1.095445115,1.2,3,1,2,0.707106781,0.5,3,1,2,0.707106781,0.5,3,1,5.705263158,2.061546094,4.249972299,5,13,5,5.704761905,2.151074192,4.627120181,5,13,5,5.711111111,2.207283119,4.872098765,5,13,5,5.7,2.1,4.41,8.5,12,5,0.173913043,0.647324969,0.419029616,0,-20.71606487,2,4,11,13,-0.716049271,-0.17883788,-0.044966221,-0.637538262,-1.255275965,-0.390305758,-0.619749546,-0.679744422,4,7,9,11,-0.881493112,-0.182165923,-0.046409265,-0.871333249,-1.265149236,-0.200004935,-0.369958043,-0.525680482,4,4,8,11,-0.707000773,-0.230550792,-0.069891144,-0.592721738,-1.275498867,-0.402803421,-0.677432299,-0.709128439,0.002799719,0,0.05235533,0.128521902,0.016517879,0.046274571,1.000000119,2.929071265,2854.67334,-0.009108295,12.5,38,0,9.404786016,88.45,100000,120904.3,360036,0,151295.8688,2.29E+10,0.991189,0,0,0,0,0
-16.393331,0,-169.968943,1044.208842,32.31422043,-3.108139295,2.074509804,0,13.16699731,3.628635737,21,0,979,331,0.814358231,118.983081,3495172.032,1.82E+07,4266.336644,37571.22982,0,9.556063372,3.091288303,8.327726166,0,5.67845805,2.382951542,8.327726166,-1.679896151,218.0132487,1.406537088,5.312103754,0.717383905,8.327726166,-3.767548988,1.056715186,1.116646983,0.026374124,1.120424623,0,0.10194034,0.010391833,1,1,1,0,0,0,0,0,74.03670984,-167.2922,53.5541,36.9496,25.21792888,60.4561,108.8852439,27.72727273,4,103,15,7425,5,1310,3.25723545,4,10.60958277,17,1,0,0,0,0,0,0,0,0,0,8,0.566309579,-0.00834987,-0.001998465,0.575637238,-0.4146027,-0.1150903,-0.17806433,-0.213920115,2.4,4.305810028,18.54,1,18,1,929.4,422.0359463,178114.34,411,1752,132,52.35,35.17140173,1237.0275,26.5,134,4,17.35,16.01959737,256.6275,2,56,1,1.733333333,2.743882084,7.528888889,1,12,1,981.8,382.8331577,146561.2267,988,1752,324,51.13333333,31.16593582,971.3155556,57,105,4,17.2,14.17133256,200.8266667,19,48,1,1,0,0,1,1,1,925.9,320.7561223,102884.49,1154.5,1689,498,55.1,26.21621636,687.29,74,105,7,14.9,7.381734214,54.49,17.5,23,1,1,0,0,1,1,1,1098.8,340.0425856,115628.96,735,1689,735,70,22.75961335,518,77,105,38,18.4,5.462600113,29.84,23,23,8,6,3.962322551,15.7,12,1,6,3.90969491,15.28571429,12,1,4,3.633180425,13.2,10,1,6,3.872983346,15,10,1,5.778947368,2.063104188,4.256398892,5,13,5,6.057142857,2.308694009,5.330068027,8,13,5,7.133333333,2.872087897,8.248888889,5,11,5,8.6,2.939387691,8.64,11,11,5,0,0,0,0,-77.90302514,3,5,6,6,-0.725065808,-0.309599758,-0.101064989,-0.582107997,-1.659635313,-0.75785872,-1.071562111,-1.136007022,3,5,5,5,-1.046438877,-0.396516442,-0.163901753,-0.868564909,-2.186617859,-0.870588984,-1.254446268,-1.437276553,3,5,5,5,-0.940056999,-0.3854284,-0.155044818,-0.787729597,-1.91030515,-0.706418123,-1.10266608,-1.25811727,0.002171735,-1.925372612,0.056213034,0.142525629,0.020313555,0.004111935,1.000000238,3.124939286,2668.070254,0.131986975,39,70,0,24.5182148,601.1428571,100000,451756,634952,0,276626.234,7.65E+10,0.987455,0,0,0,0,0
-12.73675024,0,-54.48559989,276.429813,16.62617855,-4.894187414,1.846153846,5,8.976331361,2.99605263,10,0,23,5,0.626781327,4.627149073,105243.6895,2.54E+07,5041.351334,17775.528,0,5.60864224,2.368257216,8.311398278,0,6.819147524,2.611349751,7.618251098,-1.064117491,20.35629184,0.96934723,5.060948774,0.925873359,7.618251098,-1.132273571,1.008042612,1.016149907,0.017986634,0.095898599,0,0.019441472,3.78E-04,0,0,0,0,0,0,0,0,22.11,-8.835,18.9633,14.9778,13.24695077,25.7267,51.33333333,6,0,3,1,187,6,28,3.317201611,5.5,11.00382653,16,3,0,0,0,0,0,0,0,0,0,9,0.28842903,0.052800716,0.008751836,0.278564615,-0.1237504,0.07989073,0.01111001,-0.005855965,1.2,0.871779789,0.76,1,5,1,578.1,349.2866874,122001.19,487,1229,13,57.5,58.78988008,3456.25,159,285,2,8.35,8.223594105,67.6275,0,25,0,1,0,0,1,1,1,650.4,360.1689974,129721.7067,483,1229,118,60.66666667,65.30611678,4264.888889,20,285,8,7.2,7.240626124,52.42666667,6,22,0,1,0,0,1,1,1,587.9,362.3662374,131309.29,359,1229,118,40.1,28.75221731,826.69,15,115,8,8.6,6.740919819,45.44,14,22,0,1,0,0,1,1,1,674.2,309.7905099,95970.16,841,1015,258,49.6,36.28002205,1316.24,38,115,8,7.2,3.867815921,14.96,8,11,0,4,2.843120352,8.083333333,10,1,4,2.783882181,7.75,10,1,5,2.614064524,6.833333333,10,2,7,2.449489743,6,10,4,6.447368421,2.41374756,5.826177285,5,13,5,6.552380952,2.47263481,6.113922902,10.5,12,5,6.244444444,2.349047614,5.518024691,5,12,5,5.5,1.5,2.25,7.5,10,5,0.25,0.508850245,0.258928571,0,-11.79357458,1,2,7,9,-0.585836732,-0.110017259,-0.021352112,-0.534851629,-0.782532781,-0.137309402,-0.240009516,-0.289370038,1,5,7,8,-0.67077218,-0.159230194,-0.038739527,-0.590172786,-1.129509419,-0.405685991,-0.536174089,-0.546928383,2,3,4,4,-0.590655553,-0.22132064,-0.06758757,-0.522474665,-1.246690482,-0.628492087,-0.725566119,-0.765784003,0.003173875,-24.84055576,0.067344508,0.162311574,0.026345047,0.044922568,1.000000358,3.085622452,3758.703198,-0.010770886,0,0,0,0,0,100000,0,0,0,0,0,0.987809,1,1,1,1,1
-19.81466919,0,-129.4661557,1177.055198,34.30823805,0,3.825,5,14.844375,3.852839862,15,0,39,19,0.600589536,6.196923936,114870.1564,9578867.859,3094.974614,17801.49681,0,6.276493075,2.505293012,8.311643949,0,4.714203659,2.171221697,8.311643949,-1.065904342,25.66834293,1.16674286,3.235634783,0.89812998,3.373579347,-0.391862821,0.80596478,0.649579226,0.026059283,0.433749353,0,0.057959248,0.003359274,13,13,1,0,0,1,0,0,25.93433735,29.1486,19.5034,21.4193,15.24744871,16.7592,72.8253012,13,2,8,0,302,5,58,4.369796889,3,19.09512485,34,1,0,0,0,0,0,0,0,0,0,8,0.608460974,0.002260655,2.85E-04,0.638855977,0.14864892,-0.04494437,-0.03610018,0.00766699,1,0,0,1,1,1,501.05,496.5112763,246523.4475,87,1752,12,51.05,78.0586158,6093.1475,4,285,2,11.2,13.45956909,181.16,2.5,48,0,1,0,0,1,1,1,582.6666667,528.9270481,279763.8222,12,1752,12,65,85.63877626,7334,2,285,2,11,13.80338123,190.5333333,0,48,0,1,0,0,1,1,1,595.6,570.1340544,325052.84,901,1752,12,60.3,71.9292013,5173.81,55,243,2,12.9,14.88254011,221.49,25.5,48,0,1,0,0,1,1,1,418.8,228.4700418,52198.56,399,731,50,82.2,89.17936981,7952.96,31,243,5,8,8.648699324,74.8,18,19,0,1,1,1,3,1,1,1,1,3,1,1,1.154700538,1.333333333,3,1,0,0,0,0,0,5.631578947,1.695521231,2.874792244,5,12,5,5.866666667,1.961858529,3.848888889,7,12,5,5.888888889,2.121029333,4.498765432,5,12,5,6.5,2.291287847,5.25,7.5,10,5,0.362068966,0.781207639,0.610285375,0,-16.14692938,0,4,6,7,-0.700666202,-0.279936806,-0.092401808,-0.556704547,-1.617071107,-0.740028933,-1.056033775,-1.080905668,1,4,6,6,-0.662474121,-0.277091347,-0.090674124,-0.59430125,-1.564392641,-0.764877275,-0.96988605,-1.100849263,2,2,4,4,-0.451409207,-0.240925616,-0.070126162,-0.391565781,-1.414724782,-0.974469081,-1.001100704,-1.087521426,0.002131146,0,0.056822704,0.124454034,0.015488807,0.047523463,1.000000358,2.214479215,1980.519938,0.141654307,8.25,38,0,11.29988938,127.6875,100000,131377.85,367459,0,152715.3624,2.33E+10,0.987951,0,0,0,0,0
-19.14644292,-1.61974294,-134.5992726,814.5547963,28.54040638,-1.61974294,2.695652174,0,8.037807183,2.835102676,10,0,55,0,0.479092842,14.66696706,354381.2515,4.31E+07,6565.061577,25384.06883,43.51232371,1.874881999,1.369263305,7.252053952,1.521954169,3.662999556,1.913896433,6.741228328,-1.115401033,20.31097849,0.883086022,2.308059058,1.530862333,4.767147302,0,0.745955693,0.556449895,0.026649759,0.13126794,0.002809731,0.027896244,7.78E-04,90,24,0.644444444,0,0,0,0,0,38.23287671,24.9619,27.9129,33.5836,18.49193338,12.7549,96.28767123,17,1,2,0,264,4,55,1.948425938,4,3.796363636,10,2,0,0,0,0,0,0,0,0,0,14,0.561188574,-0.050413873,-0.019702234,0.576531981,-0.888471585,-0.1493804,-0.316210385,-0.38947155,1.45,1.116915395,1.2475,1,5,1,339.95,368.8680625,136063.6475,218,1758,56,27.3,21.70737202,471.21,14.5,106,2,8.6,10.68831137,114.24,4.5,48,0,1.333333333,0.869226987,0.755555556,1,4,1,341.0666667,414.0928184,171472.8622,1758,1758,56,27.33333333,23.87653427,570.0888889,106,106,2,8.866666667,11.5115401,132.5155556,48,48,0,1.2,0.6,0.36,1,3,1,377.9,470.069665,220965.49,191,1758,83,30.2,26.25947448,689.56,14,106,5,10.3,13.14572174,172.81,6,48,0,1,0,0,1,1,1,207.2,91.85292592,8436.96,103,299,88,24.4,5.748043145,33.04,26,30,14,6.4,3.878143886,15.04,7,13,2,2,3.020761493,9.125,10,1,3,3.214550254,10.33333333,10,1,4,3.674234614,13.5,10,1,2,1.58113883,2.5,4,1,5.689473684,1.736116276,3.014099723,5,13,5,5.733333333,1.81142757,3.281269841,7.5,13,5,6,2.065591118,4.266666667,5,13,5,6,2,4,7.5,10,5,1.545454545,2.477668859,6.138842975,0,-24.66688358,2,5,9,13,-0.010173833,0.070794457,0.026301915,0.047875881,0.234365463,0.248935342,0.194117785,0.262573004,1,5,7,11,0.102283993,0.043579098,0.017376748,0.128600121,0.230565548,0.121690392,0.126229882,0.160133123,2,4,7,10,0.343434829,-0.201163833,-0.129445576,0.547096908,-0.452999115,-0.79213047,-0.979784131,-0.902861834,0.003829818,-5.52545835,0.040517562,0.131386957,0.017262533,0,1.000000238,3.566659885,6443.295481,0.192948843,11.1,39,0,11.51911455,132.69,100000,183372.1,616485,0,244971.9009,6.00E+10,0.990241,0,0,0,0,0
